match_id,date,start_datetime_utc,discipline,tournament_id,tournament,tier,round,is_qualification,host_location,team1,team2,team1_player1_id,team1_player1,team1_player1_country,team1_player2_id,team1_player2,team1_player2_country,team2_player1_id,team2_player1,team2_player1_country,team2_player2_id,team2_player2,team2_player2_country,winner,winner_team,number_of_games,game1_team1,game1_team2,game2_team1,game2_team2,game3_team1,game3_team2,score,source_endpoint
1323987,2023-09-06,2023-09-06T00:00:00+00:00,WS,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Sih Yun LIN,Tomoka MIYAZAKI,88079,Sih Yun LIN,TPE,,,,82070,Tomoka MIYAZAKI,JPN,,,,2,Tomoka MIYAZAKI,3,21,10,18.0,21.0,13.0,21.0,21-10 18-21 13-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1323995,2023-09-06,2023-09-06T00:00:00+00:00,WS,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Pornpicha CHOEIKEEWONG,TUNG Ciou-Tong,72280,Pornpicha CHOEIKEEWONG,THA,,,,61614,TUNG Ciou-Tong,TPE,,,,1,Pornpicha CHOEIKEEWONG,2,21,13,21.0,15.0,,,21-13 21-15,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1324003,2023-09-06,2023-09-06T00:00:00+00:00,WS,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Aditi BHATT,LO Sin Yan Happy,83984,Aditi BHATT,IND,,,,86261,LO Sin Yan Happy,HKG,,,,1,Aditi BHATT,3,21,8,19.0,21.0,21.0,10.0,21-8 19-21 21-10,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1324011,2023-09-06,2023-09-06T00:00:00+00:00,WS,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Yulia Yosephine SUSANTO,HUANG Yu-Hsun,67996,Yulia Yosephine SUSANTO,INA,,,,97685,HUANG Yu-Hsun,TPE,,,,2,HUANG Yu-Hsun,2,19,21,13.0,21.0,,,19-21 13-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1324016,2023-09-06,2023-09-06T00:00:00+00:00,WS,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Bilqis PRASISTA,MANSI SINGH,99713,Bilqis PRASISTA,INA,,,,73387,MANSI SINGH,IND,,,,2,MANSI SINGH,3,15,21,21.0,13.0,12.0,21.0,15-21 21-13 12-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1324019,2023-09-06,2023-09-06T00:00:00+00:00,WS,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",HUANG Ching Ping,CHIU Pin-Chian,94348,HUANG Ching Ping,TPE,,,,80862,CHIU Pin-Chian,TPE,,,,2,CHIU Pin-Chian,2,15,21,16.0,21.0,,,15-21 16-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1324063,2023-09-06,2023-09-06T00:00:00+00:00,WS,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Su Yu CHEN,Komang Ayu Cahya DEWI,71673,Su Yu CHEN,TPE,,,,64349,Komang Ayu Cahya DEWI,INA,,,,2,Komang Ayu Cahya DEWI,2,17,21,19.0,21.0,,,17-21 19-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1323840,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Solomon Jr. PADIZ / Eleanor Christine INLAYO,LIN Bing-Wei / Chih-Chun LIN,63053,Solomon Jr. PADIZ,PHI,99429.0,Eleanor Christine INLAYO,PHI,73474,LIN Bing-Wei,TPE,85808.0,Chih-Chun LIN,TPE,2,LIN Bing-Wei / Chih-Chun LIN,3,19,21,21.0,18.0,9.0,21.0,19-21 21-18 9-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1323846,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",LIN Yu Chieh / HUNG Yu- En,TSENG Ping-Chiang / Yu-Hsuan SUNG,92504,LIN Yu Chieh,TPE,89214.0,HUNG Yu- En,TPE,91940,TSENG Ping-Chiang,TPE,65349.0,Yu-Hsuan SUNG,TPE,2,TSENG Ping-Chiang / Yu-Hsuan SUNG,3,21,15,7.0,21.0,12.0,21.0,21-15 7-21 12-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1323867,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Tanupat VIRIYANGKURA / Alisa SAPNITI,Amri SYAHNAWI / Winny Oktavina KANDOW,74233,Tanupat VIRIYANGKURA,THA,99411.0,Alisa SAPNITI,THA,76281,Amri SYAHNAWI,INA,77284.0,Winny Oktavina KANDOW,INA,1,Tanupat VIRIYANGKURA / Alisa SAPNITI,3,16,21,21.0,16.0,21.0,14.0,16-21 21-16 21-14,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1323914,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",KONA Tarun / Sri Krishna Priya KUDARAVALLI,Marwan FAZA / Jessica Maya RISMAWARDANI,78073,KONA Tarun,IND,88809.0,Sri Krishna Priya KUDARAVALLI,IND,72782,Marwan FAZA,INA,56711.0,Jessica Maya RISMAWARDANI,INA,2,Marwan FAZA / Jessica Maya RISMAWARDANI,2,10,21,14.0,21.0,,,10-21 14-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1323922,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Zachariah Josiahno SUMANTI / Hediana JULIMARBELA,Pakkapon TEERARATSAKUL / Phataimas MUENWONG,80229,Zachariah Josiahno SUMANTI,INA,94834.0,Hediana JULIMARBELA,INA,65674,Pakkapon TEERARATSAKUL,THA,56460.0,Phataimas MUENWONG,THA,2,Pakkapon TEERARATSAKUL / Phataimas MUENWONG,2,15,21,19.0,21.0,,,15-21 19-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1323957,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Moh Reza Pahlevi ISFAHANI / Marsheilla Gischa ISLAMI,Chun Wei WEI / Nicole Gonzales CHAN,86136,Moh Reza Pahlevi ISFAHANI,INA,96862.0,Marsheilla Gischa ISLAMI,INA,74574,Chun Wei WEI,TPE,62713.0,Nicole Gonzales CHAN,TPE,1,Moh Reza Pahlevi ISFAHANI / Marsheilla Gischa ISLAMI,3,19,21,21.0,17.0,21.0,18.0,19-21 21-17 21-18,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1323960,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",SU Li  Wei / LIN YEN YU,CHEN Zhi  Ray / Yu Hsing SUN,87454,SU Li  Wei,TPE,64300.0,LIN YEN YU,TPE,75829,CHEN Zhi  Ray,TPE,60167.0,Yu Hsing SUN,TPE,1,SU Li  Wei / LIN YEN YU,3,21,13,17.0,21.0,21.0,19.0,21-13 17-21 21-19,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1323964,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Bokka NAVANEETH / MANEESHA K,Roy King YAP / Valeree SIOW,80447,Bokka NAVANEETH,IND,56836.0,MANEESHA K,IND,88322,Roy King YAP,MAS,85465.0,Valeree SIOW,MAS,2,Roy King YAP / Valeree SIOW,3,9,21,21.0,19.0,18.0,21.0,9-21 21-19 18-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1323967,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Ming Che LU / HUNG En-Tzu,Kakeru KUMAGAI / An SATO,58986,Ming Che LU,TPE,62639.0,HUNG En-Tzu,TPE,79906,Kakeru KUMAGAI,JPN,84036.0,An SATO,JPN,2,Kakeru KUMAGAI / An SATO,3,21,18,19.0,21.0,19.0,21.0,21-18 19-21 19-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1323981,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Hsuan-Yi WU / Chu Yun YANG,Sai PRATHEEK.K / Tanisha CRASTO,97737,Hsuan-Yi WU,TPE,70860.0,Chu Yun YANG,TPE,77389,Sai PRATHEEK.K,IND,94165.0,Tanisha CRASTO,IND,1,Hsuan-Yi WU / Chu Yun YANG,2,21,15,21.0,17.0,,,21-15 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1324007,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Ratchapol MAKKASASITHORN / Chasinee KOREPAP,Verrell Yustin MULIA / Priskila Venus ELSADAI,92576,Ratchapol MAKKASASITHORN,THA,71801.0,Chasinee KOREPAP,THA,84631,Verrell Yustin MULIA,INA,82284.0,Priskila Venus ELSADAI,INA,1,Ratchapol MAKKASASITHORN / Chasinee KOREPAP,2,21,10,21.0,15.0,,,21-10 21-15,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1324059,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Zaidan Arrafi Awal NABAWI / Felisha Alberta Nathaniel PASARIBU,LU Chen / CHENG Yu-Pei,55939,Zaidan Arrafi Awal NABAWI,INA,69193.0,Felisha Alberta Nathaniel PASARIBU,INA,60896,LU Chen,TPE,67789.0,CHENG Yu-Pei,TPE,1,Zaidan Arrafi Awal NABAWI / Felisha Alberta Nathaniel PASARIBU,2,21,14,21.0,11.0,,,21-14 21-11,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1324060,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Jafar HIDAYATULLAH / Aisyah Salsabila Putri PRANATA,Phatharathorn NIPORNRAM / Nattamon LAISUAN,65854,Jafar HIDAYATULLAH,INA,79077.0,Aisyah Salsabila Putri PRANATA,INA,74144,Phatharathorn NIPORNRAM,THA,96990.0,Nattamon LAISUAN,THA,2,Phatharathorn NIPORNRAM / Nattamon LAISUAN,3,21,13,11.0,21.0,18.0,21.0,21-13 11-21 18-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1324065,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",Weeraphat PHAKJARUNG / Ornnicha JONGSATHAPORNPARN,CHEN Xin-Yuan / TSAI Ruo Lin,82770,Weeraphat PHAKJARUNG,THA,99988.0,Ornnicha JONGSATHAPORNPARN,THA,56983,CHEN Xin-Yuan,TPE,87487.0,TSAI Ruo Lin,TPE,1,Weeraphat PHAKJARUNG / Ornnicha JONGSATHAPORNPARN,2,21,13,21.0,17.0,,,21-13 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1324067,2023-09-06,2023-09-06T00:00:00+00:00,XD,4856,BNI Indonesia Masters I 2023,BWF Tour Super 100,R32,False,"Medan, Indonesia",CHOONG Hon Jian / GO Pei Kee,Ruttanapak OUPTHONG / Jhenicha SUDJAIPRAPARAT,56350,CHOONG Hon Jian,MAS,94530.0,GO Pei Kee,MAS,75904,Ruttanapak OUPTHONG,THA,72504.0,Jhenicha SUDJAIPRAPARAT,THA,1,CHOONG Hon Jian / GO Pei Kee,2,21,11,21.0,17.0,,,21-11 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4856&tmtType=0&isPara=false
1324073,2023-09-06,2023-09-06T00:00:00+00:00,MD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",LEE Yang / WANG Chi-Lin,SU Ching Heng / YE Hong Wei,69448,LEE Yang,TPE,96514.0,WANG Chi-Lin,TPE,88829,SU Ching Heng,TPE,81108.0,YE Hong Wei,TPE,1,LEE Yang / WANG Chi-Lin,2,21,14,21.0,14.0,,,21-14 21-14,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324078,2023-09-06,2023-09-06T00:00:00+00:00,MD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",Muhammad Shohibul FIKRI / Bagas MAULANA,Satwiksairaj RANKIREDDY / Chirag SHETTY,91440,Muhammad Shohibul FIKRI,INA,79658.0,Bagas MAULANA,INA,72435,Satwiksairaj RANKIREDDY,IND,70500.0,Chirag SHETTY,IND,1,Muhammad Shohibul FIKRI / Bagas MAULANA,3,21,17,11.0,21.0,21.0,17.0,21-17 11-21 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324096,2023-09-06,2023-09-06T00:00:00+00:00,MD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",Pramudya KUSUMAWARDANA / Yeremia Erich Yoche Yacob RAMBITAN,Ayato ENDO / Yuta TAKEI,74732,Pramudya KUSUMAWARDANA,AUS,94430.0,Yeremia Erich Yoche Yacob RAMBITAN,INA,57740,Ayato ENDO,JPN,94528.0,Yuta TAKEI,JPN,1,Pramudya KUSUMAWARDANA / Yeremia Erich Yoche Yacob RAMBITAN,3,22,20,19.0,21.0,21.0,17.0,22-20 19-21 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324147,2023-09-06,2023-09-06T00:00:00+00:00,MD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",Lucas CORVEE / Ronan LABAR,Rasmus KJÆR / Frederik SØGAARD,89416,Lucas CORVEE,FRA,22038.0,Ronan LABAR,FRA,64729,Rasmus KJÆR,DEN,57731.0,Frederik SØGAARD,DEN,2,Rasmus KJÆR / Frederik SØGAARD,2,17,21,9.0,21.0,,,17-21 9-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324175,2023-09-06,2023-09-06T00:00:00+00:00,MD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",Mohammad AHSAN / Hendra SETIAWAN,KANG Min Hyuk / SEO Seung Jae,52749,Mohammad AHSAN,INA,51074.0,Hendra SETIAWAN,INA,77262,KANG Min Hyuk,KOR,66513.0,SEO Seung Jae,KOR,2,KANG Min Hyuk / SEO Seung Jae,3,18,21,21.0,15.0,12.0,21.0,18-21 21-15 12-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324179,2023-09-06,2023-09-06T00:00:00+00:00,MD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",HE Ji Ting / ZHOU Hao Dong,CHANG Ko-Chi / PO Li-Wei,59673,HE Ji Ting,CHN,61160.0,ZHOU Hao Dong,CHN,68681,CHANG Ko-Chi,TPE,79052.0,PO Li-Wei,TPE,1,HE Ji Ting / ZHOU Hao Dong,2,21,14,21.0,17.0,,,21-14 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324210,2023-09-06,2023-09-06T00:00:00+00:00,MD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",REN Xiang Yu / TAN Qiang,ONG Yew Sin / TEO Ee Yi,84812,REN Xiang Yu,CHN,58678.0,TAN Qiang,CHN,84064,ONG Yew Sin,MAS,99066.0,TEO Ee Yi,MAS,2,ONG Yew Sin / TEO Ee Yi,2,16,21,21.0,23.0,,,16-21 21-23,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324222,2023-09-06,2023-09-06T00:00:00+00:00,MD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",CHOI Sol Gyu / KIM Won Ho,Aaron CHIA / SOH Wooi Yik,67810,CHOI Sol Gyu,KOR,61444.0,KIM Won Ho,KOR,56203,Aaron CHIA,MAS,99389.0,SOH Wooi Yik,MAS,2,Aaron CHIA / SOH Wooi Yik,2,10,21,23.0,25.0,,,10-21 23-25,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324095,2023-09-06,2023-09-06T00:00:00+00:00,MS,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",LEE Zii Jia,Kodai NARAOKA,81561,LEE Zii Jia,MAS,,,,62063,Kodai NARAOKA,JPN,,,,2,Kodai NARAOKA,3,24,26,21.0,12.0,11.0,21.0,24-26 21-12 11-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324140,2023-09-06,2023-09-06T00:00:00+00:00,MS,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",Magnus JOHANNESEN,SHI Yu Qi,97030,Magnus JOHANNESEN,DEN,,,,57945,SHI Yu Qi,CHN,,,,2,SHI Yu Qi,2,8,21,11.0,21.0,,,8-21 11-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324159,2023-09-06,2023-09-06T00:00:00+00:00,MS,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",LU Guang Zu,NG Ka Long Angus,77427,LU Guang Zu,CHN,,,,45171,NG Ka Long Angus,HKG,,,,1,LU Guang Zu,2,21,17,21.0,15.0,,,21-17 21-15,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324167,2023-09-06,2023-09-06T00:00:00+00:00,MS,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",Kantaphon WANGCHAROEN,Rasmus GEMKE,92508,Kantaphon WANGCHAROEN,THA,,,,62855,Rasmus GEMKE,DEN,,,,2,Rasmus GEMKE,3,18,21,21.0,18.0,15.0,21.0,18-21 21-18 15-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324168,2023-09-06,2023-09-06T00:00:00+00:00,MS,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",Kanta TSUNEYAMA,Anthony Sinisuka GINTING,57823,Kanta TSUNEYAMA,JPN,,,,95661,Anthony Sinisuka GINTING,INA,,,,1,Kanta TSUNEYAMA,3,21,11,18.0,21.0,21.0,17.0,21-11 18-21 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324216,2023-09-06,2023-09-06T00:00:00+00:00,MS,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",CHOU Tien Chen,LI Shi Feng,34810,CHOU Tien Chen,TPE,,,,95476,LI Shi Feng,CHN,,,,2,LI Shi Feng,3,14,21,21.0,18.0,18.0,21.0,14-21 21-18 18-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324219,2023-09-06,2023-09-06T00:00:00+00:00,MS,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",ZHAO Jun Peng,LEE Cheuk Yiu,95930,ZHAO Jun Peng,CHN,,,,94780,LEE Cheuk Yiu,HKG,,,,2,LEE Cheuk Yiu,3,19,21,23.0,21.0,19.0,21.0,19-21 23-21 19-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324220,2023-09-06,2023-09-06T00:00:00+00:00,MS,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",Toma Junior POPOV,LIN Chun-Yi,61628,Toma Junior POPOV,FRA,,,,86114,LIN Chun-Yi,TPE,,,,2,LIN Chun-Yi,3,15,21,21.0,10.0,16.0,21.0,15-21 21-10 16-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324072,2023-09-06,2023-09-06T00:00:00+00:00,WD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",Apriyani RAHAYU / Siti Fadia Silva RAMADHANTI,Jongkolphan KITITHARAKUL / Rawinda PRAJONGJAI,81462,Apriyani RAHAYU,INA,88097.0,Siti Fadia Silva RAMADHANTI,INA,24686,Jongkolphan KITITHARAKUL,THA,84669.0,Rawinda PRAJONGJAI,THA,1,Apriyani RAHAYU / Siti Fadia Silva RAMADHANTI,3,17,21,21.0,12.0,21.0,19.0,17-21 21-12 21-19,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324086,2023-09-06,2023-09-06T00:00:00+00:00,WD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",JEONG Na Eun / KIM Hye Jeong,Benyapa AIMSAARD / Nuntakarn AIMSAARD,99778,JEONG Na Eun,KOR,83419.0,KIM Hye Jeong,KOR,80871,Benyapa AIMSAARD,THA,79198.0,Nuntakarn AIMSAARD,THA,1,JEONG Na Eun / KIM Hye Jeong,3,21,13,24.0,26.0,21.0,15.0,21-13 24-26 21-15,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324087,2023-09-06,2023-09-06T00:00:00+00:00,WD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",Rena MIYAURA / Ayako SAKURAMOTO,ZHANG Shu Xian / ZHENG Yu,84874,Rena MIYAURA,JPN,83211.0,Ayako SAKURAMOTO,JPN,85914,ZHANG Shu Xian,CHN,85331.0,ZHENG Yu,CHN,1,Rena MIYAURA / Ayako SAKURAMOTO,2,21,18,21.0,18.0,,,21-18 21-18,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324094,2023-09-06,2023-09-06T00:00:00+00:00,WD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",Rui HIROKAMI / Yuna KATO,Vivian HOO / LIM Chiew Sien,84159,Rui HIROKAMI,JPN,90323.0,Yuna KATO,JPN,54149,Vivian HOO,MAS,70093.0,LIM Chiew Sien,MAS,2,Vivian HOO / LIM Chiew Sien,3,21,12,11.0,21.0,20.0,22.0,21-12 11-21 20-22,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324108,2023-09-06,2023-09-06T00:00:00+00:00,WD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",Febriana Dwipuji KUSUMA / Amallia Cahaya PRATIWI,Anna Ching Yik CHEONG / TEOH Mei Xing,79664,Febriana Dwipuji KUSUMA,INA,67761.0,Amallia Cahaya PRATIWI,INA,62570,Anna Ching Yik CHEONG,MAS,63539.0,TEOH Mei Xing,MAS,2,Anna Ching Yik CHEONG / TEOH Mei Xing,3,21,19,15.0,21.0,20.0,22.0,21-19 15-21 20-22,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324194,2023-09-06,2023-09-06T00:00:00+00:00,WD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",LI Wen Mei / LIU Xuan Xuan,BAEK Ha Na / LEE So Hee,78837,LI Wen Mei,CHN,60567.0,LIU Xuan Xuan,CHN,56706,BAEK Ha Na,KOR,91292.0,LEE So Hee,KOR,2,BAEK Ha Na / LEE So Hee,2,18,21,13.0,21.0,,,18-21 13-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
1324221,2023-09-06,2023-09-06T00:00:00+00:00,WD,4721,VICTOR China Open 2023,HSBC BWF World Tour Super 1000,R32,False,"Changzhou, China",LEE Yu Lim / SHIN Seung Chan,LIU Sheng Shu / TAN Ning,66115,LEE Yu Lim,KOR,87473.0,SHIN Seung Chan,KOR,81599,LIU Sheng Shu,CHN,59880.0,TAN Ning,CHN,2,LIU Sheng Shu / TAN Ning,2,19,21,7.0,21.0,,,19-21 7-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4721&tmtType=0&isPara=false
